name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,intersection_id,poi_id,notes
,3519,3964935860,,,,,,,2.3739155,48.8377708,,,
,3520,1955797273,,,,,,,2.372227,48.8393303,,,
,3521,4967973096,,,,,,,2.3720659,48.8395044,,,
Hôtel de Ville,3522,2880767496,,,,,,,2.3500703,48.8570903,,,
,3523,626937838,traffic_signals,,signal,,,,2.3499284,48.857131,,,
,3524,260015699,,,,,,,2.3051866,48.8450941,,,
,3525,137654489,,,,,,,2.3100052,48.8447912,,,
,3526,6423685650,,,,,,,2.3095838,48.84544,,,
,3527,137654487,,,,,,,2.309604,48.8454724,,,
,3528,425027928,,,,,,,2.3130235,48.8346748,,,
,3529,36477532,,,,,,,2.3122121,48.8351523,,,
,3530,116110298,,,,,,,2.3067426,48.8399543,,,
,3531,116109850,,,,,,,2.3058463,48.8396224,,,
,3532,125487646,,,,,,,2.3117973,48.8353905,,,
,3533,125487648,traffic_signals,,signal,,,,2.3112868,48.8356821,,,
,3534,137705346,,,,,,,2.3089437,48.8383825,,,
,3535,116111863,,,,,,,2.3087434,48.8386531,,,
,3536,116126452,,,,,,,2.3010786,48.8373791,,,
,3537,139250365,,,,,,,2.3027918,48.8376513,,,
,3538,139250366,,,,,,,2.3022469,48.8373299,,,
,3539,116113091,,,,,,,2.3072529,48.8381523,,,
,3540,116110297,,,,,,,2.3071806,48.839466,,,
,3541,1703356053,,,,,,,2.3065514,48.8401634,,,
,3542,116110299,,,,,,,2.3058827,48.8408972,,,
,3543,139254447,,,,,,,2.3123754,48.8377213,,,
,3544,10596548983,,,,,,,2.3120713,48.8377127,,,
,3545,10596548982,,,,,,,2.3117402,48.8377033,,,
,3546,10820206794,,,,,,,2.3110539,48.8377316,,,
,3547,10820201937,,,,,,,2.3133868,48.8385288,,,
,3548,5700513525,,,,,,,2.3119111,48.8363801,,,
,3549,139259167,,,,,,,2.3114609,48.8358849,,,
,3550,139259139,,,,,,,2.3115282,48.8359495,,,
,3551,139258360,crossing,,,,,,2.3119763,48.8363398,,,
,3552,139260301,,,,,,,2.3127907,48.8369185,,,
,3553,139264323,,,,,,,2.3059839,48.8316049,,,
,3554,144503587,,,,,,,2.3066156,48.832278,,,
,3555,139311861,,,,,,,2.307068,48.8327732,,,
,3556,139308939,,,,,,,2.3024636,48.8312896,,,
,3557,139312459,,,,,,,2.3029231,48.831056,,,
,3558,139309881,,,,,,,2.3032892,48.8308562,,,
,3559,139310781,,,,,,,2.3036043,48.8306991,,,
,3560,144496998,,,,,,,2.3052695,48.8312647,,,
,3561,139309882,,,,,,,2.302516,48.8301052,,,
,3562,139310006,,,,,,,2.3044653,48.8319369,,,
,3563,9589451142,,,,,,,2.3043564,48.8314636,,,
,3564,36482973,,,,,,,2.3064662,48.8343446,,,
,3565,139311158,,,,,,,2.3058573,48.833108,,,
,3566,139310605,,,,,,,2.3052434,48.8318166,,,
,3567,139311860,,,,,,,2.3051224,48.83331,,,
,3568,2500391430,,,,,,,2.3038478,48.8319806,,,
,3569,36476557,,,,,,,2.3239845,48.8309992,,,
,3570,360946,traffic_signals,,signal,,,,2.3226525,48.8292991,,,
,3571,24626513,,,,,,,2.3883644,48.8430206,,,
,3572,144497225,,,,,,,2.3063069,48.8306766,,,
,3573,144497283,,,,,,,2.3047325,48.831008,,,
,3574,144497616,,,,,,,2.3050621,48.8307792,,,
,3575,139312073,,,,,,,2.3045142,48.832922,,,
,3576,144501984,turning_circle,,,,,,2.3050041,48.8337933,,,
,3577,144502466,,,,,,,2.306884,48.8342296,,,
,3578,144503363,,,,,,,2.3067314,48.8339644,,,
,3579,144504071,,,,,,,2.3074216,48.8319841,,,
,3580,144504369,,,,,,,2.3074843,48.8331902,,,
,3581,3579273142,,,,,,,2.3081371,48.832919,,,
,3582,144506167,,,,,,,2.30821,48.8326667,,,
,3583,144507071,,,,,,,2.3071334,48.8323791,,,
,3584,144510300,,,,,,,2.3031515,48.835299,,,
,3585,144511154,,,,,,,2.303363,48.8356762,,,
,3586,2500391484,,,,,,,2.3010023,48.8326325,,,
,3587,17543068,traffic_signals,,signal,,,,2.3029798,48.8321268,,,
,3588,139310596,,,,,,,2.3068415,48.8313171,,,
,3589,139310604,,,,,,,2.3047938,48.8319082,,,
,3590,112014078,traffic_signals,,signal,,,,2.302421,48.835656,,,
,3591,338666822,,,,,,,2.3234686,48.8663826,,,
,3592,11264503530,,,,,,,2.3201923,48.8648788,,,
,3593,11187908915,,,,,,,2.3205241,48.8647065,,,
,3594,21299471,,,,,,,2.3210186,48.8647155,,,
,3595,6620331050,,,,,,,2.321424,48.8651483,,,
,3596,147024468,,,,,,,2.3215631,48.8653397,,,
,3597,6620331058,,,,,,,2.3217158,48.8655499,,,
,3598,34843139,,,,,,,2.3219484,48.8660225,,,
,3599,11264503561,,,,,,,2.321861,48.8664864,,,
,3600,25669314,,,,,,,2.3204655,48.8643408,,,
,3601,11264503558,traffic_signals,,signal,,,,2.3205927,48.8652921,,,
,3602,11187908911,,,,,,,2.320667,48.8653912,,,
,3603,11187908906,,,,,,,2.3207689,48.8655275,,,
,3604,16820915,,,,,,,2.3205259,48.8656031,,,
,3605,11264503559,traffic_signals,,signal,,,,2.3204443,48.865489,,,
,3606,6620331048,,,,,,,2.3204281,48.8654663,,,
,3607,3149359081,traffic_signals,,signal,,,,2.3202815,48.8645718,,,
,3608,664809564,crossing,,,,,,2.3219038,48.8652292,,,
,3609,368207,,,,,,,2.3272651,48.8653053,,,
,3610,6282960241,,,,,,,2.3272303,48.8652664,,,
,3611,148942879,,,,,,,2.3911672,48.8651432,,,
,3612,148942993,,,,,,,2.391871,48.8651191,,,
,3613,5509971981,crossing,,,,,,2.3930559,48.8655984,,,
,3614,148943020,,,,,,,2.3922558,48.8641129,,,
,3615,148943142,,,,,,,2.3921184,48.8656836,,,
,3616,148943141,,,,,,,2.3910294,48.8663692,,,
,3617,702937969,,,,,,,2.3887744,48.8676473,,,
,3618,148943753,,,,,,,2.3889733,48.8673334,,,
,3619,11125011176,,,,,,,2.3893102,48.8668417,,,
,3620,291464622,,,,,,,2.3894453,48.8666568,,,
,3621,291464612,crossing,,,,,,2.3896708,48.8662753,,,
,3622,148943210,,,,,,,2.3896642,48.8661639,,,
,3623,148943356,,,,,,,2.3891047,48.8638548,,,
,3624,148943385,,,,,,,2.3896993,48.8639013,,,
,3625,123495721,,,,,,,2.3861398,48.8641627,,,
,3626,690200537,,,,,,,2.3861952,48.8641835,,,
,3627,3170497226,,,,,,,2.3872685,48.8645825,,,
,3628,148943606,,,,,,,2.3870306,48.8666845,,,
,3629,291464621,,,,,,,2.3873794,48.8659988,,,
,3630,6661491117,,,,,,,2.3891629,48.866215,,,
,3631,123495120,,,,,,,2.3840078,48.8660328,,,
,3632,690200529,,,,,,,2.3840619,48.8660588,,,
,3633,3045827736,,,,,,,2.3848878,48.866354,,,
,3634,148943798,,,,,,,2.3852721,48.8664877,,,
,3635,1989733940,,,,,,,2.3857763,48.866375,,,
,3636,702935555,,,,,,,2.3866467,48.8666127,,,
,3637,96149591,,,,,,,2.3850858,48.8675494,,,
,3638,148943869,,,,,,,2.3877062,48.8669024,,,
,3639,6661491122,traffic_signals,,signal,,,,2.3870861,48.8679391,,,
,3640,96149593,,,,,,,2.3870345,48.8680251,,,
,3641,1794436669,,,,,,,2.3876732,48.8640293,,,
,3642,148944014,,,,,,,2.3882453,48.8632416,,,
,3643,148944518,,,,,,,2.3851445,48.8609833,,,
,3644,148944519,,,,,,,2.3858318,48.8611758,,,
,3645,258675828,,,,,,,2.3861823,48.8605469,,,
,3646,1298884356,,,,,,,2.3863861,48.8601827,,,
,3647,148944851,,,,,,,2.3851432,48.8570794,,,
,3648,148944923,,,,,,,2.3855942,48.8571969,,,
,3649,148944889,,,,,,,2.386249,48.8573608,,,
,3650,148944850,,,,,,,2.3868796,48.8575237,,,
,3651,205006634,,,,,,,2.3869626,48.8575452,,,
,3652,148944849,,,,,,,2.3876958,48.8577707,,,
,3653,148944876,,,,,,,2.3859172,48.8591194,,,
,3654,1300983661,,,,,,,2.3861944,48.8586563,,,
,3655,148944914,,,,,,,2.3852782,48.8589538,,,
,3656,148944950,,,,,,,2.3846328,48.8587824,,,
,3657,123488801,,,,,,,2.3894203,48.8584296,,,
,3658,687891787,,,,,,,2.3893579,48.858403,,,
,3659,746980321,,,,,,,2.3886683,48.8582595,,,
,3660,5952293190,,,,,,,2.3881764,48.8581642,,,
,3661,746988315,,,,,,,2.3881379,48.8581566,,,
,3662,148945054,,,,,,,2.387583,48.8580449,,,
,3663,10082790927,,,,,,,2.3849761,48.8632286,,,
,3664,148945385,,,,,,,2.3850021,48.8632782,,,
,3665,148945399,,,,,,,2.3834277,48.8618608,,,
,3666,148945438,,,,,,,2.382627,48.8629525,,,
,3667,149001459,,,,,,,2.3289,48.8573554,,,
,3668,151357308,,,,,,,2.3697567,48.8684779,,,
,3669,151357346,traffic_signals,,signal,,,,2.3712338,48.8661783,,,
,3670,431394373,traffic_signals,,signal,,,,2.3711835,48.8642128,,,
,3671,151358601,,,,,,,2.3729859,48.8647512,,,
,3672,9688784920,,,,,,,2.3725227,48.8655991,,,
,3673,5116936565,,,,,,,2.3724949,48.8656603,,,
,3674,151358862,,,,,,,2.3715638,48.8658357,,,
,3675,5152700559,,,,,,,2.371567,48.8657765,,,
,3676,151358598,,,,,,,2.3723292,48.8646151,,,
,3677,151359040,,,,,,,2.3720815,48.8662925,,,
,3678,9688723408,,,,,,,2.3723838,48.8657259,,,
,3679,25034664,,,,,,,2.3724182,48.8656748,,,
,3680,151359376,,,,,,,2.3747207,48.8636493,,,
,3681,775624342,,,,,,,2.3741259,48.8643946,,,
,3682,252591369,,,,,,,2.3739065,48.8646717,,,
,3683,151359269,,,,,,,2.3737506,48.8648818,,,
,3684,256582665,,,,,,,2.3734816,48.8645041,,,
,3685,151359581,,,,,,,2.3732708,48.8644366,,,
,3686,151360306,,,,,,,2.3730474,48.8643484,,,
,3687,151359667,,,,,,,2.3720203,48.8638958,,,
,3688,151357427,,,,,,,2.3701571,48.8660987,,,
,3689,9688723406,,,,,,,2.3701009,48.8661552,,,
,3690,256697274,,,,,,,2.3695508,48.8667882,,,
,3691,9675794128,,,,,,,2.369053,48.8674069,,,
,3692,151357309,,,,,,,2.3681147,48.8686872,,,
,3693,151360041,,,,,,,2.3744283,48.8617137,,,
,3694,151360238,,,,,,,2.3764949,48.862632,,,
,3695,256582551,,,,,,,2.3734483,48.8639444,,,
,3696,151360583,,,,,,,2.3740547,48.8633576,,,
,3697,34097219,,,,,,,2.3792969,48.863055,,,
,3698,256409741,,,,,,,2.3780953,48.8624878,,,
,3699,1761555130,traffic_signals,,signal,,,,2.3769795,48.8619968,,,
,3700,326238814,,,,,,,2.3753775,48.8612523,,,
,3701,151360042,,,,,,,2.3749876,48.8610771,,,
,3702,5749702250,,,,,,,2.3748533,48.8610237,,,
,3703,151361175,,,,,,,2.3747721,48.8609866,,,
,3704,151361754,,,,,,,2.3752716,48.8606816,,,
,3705,5749702249,,,,,,,2.3753566,48.8607215,,,
,3706,10835722435,,,,,,,2.3757448,48.8609004,,,
,3707,1705502967,,,,,,,2.3767198,48.861351,,,
,3708,34674622,traffic_signals,,signal,,,,2.3773387,48.8616422,,,
,3709,34097218,,,,,,,2.3796314,48.8626966,,,
,3710,430789,traffic_signals,,signal,,,,2.378584,48.8587156,,,
,3711,5749702242,,,,,,,2.3785094,48.8586794,,,
,3712,151362738,,,,,,,2.3769877,48.8579304,,,
,3713,3278452100,,,,,,,2.3763905,48.8576786,,,
,3714,774720077,,,,,,,2.3742378,48.8567709,,,
,3715,151362736,,,,,,,2.3734868,48.8564487,,,
,3716,5939197668,,,,,,,2.3730312,48.8562586,,,
,3717,151362735,traffic_signals,,signal,,,,2.3704872,48.855449,,,
,3718,5773573552,,,,,,,2.3754899,48.8605556,,,
,3719,5749702244,,,,,,,2.3754683,48.860484,,,
,3720,151363033,,,,,,,2.3755721,48.8601228,,,
,3721,602383489,,,,,,,2.3757112,48.8597703,,,
,3722,1323653849,traffic_signals,,signal,,,,2.3758135,48.8595107,,,
,3723,34632786,,,,,,,2.375842,48.8594345,,,
,3724,602383485,,,,,,,2.3745497,48.8598629,,,
,3725,151363076,,,,,,,2.373342,48.859555,,,
,3726,151363113,,,,,,,2.3729869,48.8601844,,,
,3727,151354808,,,,,,,2.3721432,48.8619088,,,
,3728,152737653,,,,,,,2.3700513,48.8613599,,,
,3729,152737652,,,,,,,2.3678314,48.8607808,,,
,3730,152737902,,,,,,,2.3708904,48.8599782,,,
,3731,406653331,,,,,,,2.3702763,48.8609865,,,
,3732,152738656,,,,,,,2.3706075,48.8584729,,,
,3733,774793077,,,,,,,2.3703649,48.8588314,,,
,3734,774793079,,,,,,,2.3702483,48.8590311,,,
,3735,774793080,,,,,,,2.3700832,48.8593139,,,
,3736,152738831,,,,,,,2.3713011,48.8586304,,,
,3737,152739363,,,,,,,2.3712172,48.8570516,,,
,3738,152739591,,,,,,,2.3722193,48.8568986,,,
,3739,152739592,,,,,,,2.3732199,48.8567324,,,
,3740,2775850660,,,,,,,2.3886575,48.8527131,,,
,3741,6282793815,,,,,,,2.3887311,48.8527594,,,
,3742,25034606,,,,,,,2.3927034,48.8535496,,,
,3743,152805837,,,,,,,2.3930417,48.8529939,,,
,3744,6282793819,,,,,,,2.3896939,48.8521785,,,
,3745,2304319865,,,,,,,2.3895781,48.8521566,,,
,3746,10244348084,,,,,,,2.3701636,48.8733801,,,
,3747,10244348083,,,,,,,2.3702179,48.8734969,,,
,3748,268505799,,,,,,,2.3725896,48.8742718,,,
,3749,153490545,,,,,,,2.3737522,48.8735445,,,
,3750,153490006,,,,,,,2.3745838,48.8730381,,,
,3751,153490959,,,,,,,2.3713168,48.8724994,,,
,3752,153492351,,,,,,,2.3697807,48.8717024,,,
,3753,153492002,,,,,,,2.3715372,48.8722446,,,
,3754,252803355,,,,,,,2.3679296,48.8717294,,,
,3755,153493424,,,,,,,2.365863,48.8720468,,,
,3756,153500988,,,,,,,2.3692128,48.85147,,,
,3757,6866874276,traffic_signals,,signal,,,,2.3693629,48.8514451,,,
,3758,153501214,,,,,,,2.3696214,48.85139,,,
,3759,153501216,,,,,,,2.3698901,48.8514362,,,
,3760,6550225142,,,,,,,2.3696191,48.8513467,,,
,3761,153501361,,,,,,,2.3699397,48.84943,,,
,3762,153501555,,,,,,,2.3709598,48.8490109,,,
,3763,361036,traffic_signals,,signal,,,,2.3679988,48.8487894,,,
,3764,11112627794,,,,,,,2.370984,48.8436818,,,
,3765,573424249,,,,,,,2.371148,48.8436471,,,
,3766,7113853727,,,,,,,2.3711811,48.8435861,,,
,3767,11112627795,,,,,,,2.3711792,48.8435701,,,
,3768,7867476108,,,,,,,2.372383,48.8442924,,,
,3769,153508229,traffic_signals,,signal,,,,2.3724474,48.8443316,,,
,3770,1420147482,,,,,,,2.3709576,48.8436855,,,
,3771,9949036441,,,,,,,2.3706483,48.8434825,,,
,3772,1284603838,,,,,,,2.37795,48.8459648,,,
,3773,247803593,,,,,,,2.377135,48.845407,,,
,3774,153512281,,,,,,,2.3820074,48.8539222,,,
,3775,30183255,,,,,,,2.3808514,48.8573693,,,
,3776,5994012600,,,,,,,2.3807965,48.857314,,,
,3777,774720082,,,,,,,2.3808707,48.8570124,,,
,3778,25034620,,,,,,,2.3828195,48.8561907,,,
,3779,5994012598,,,,,,,2.3827415,48.8561599,,,
,3780,195864774,,,,,,,2.3824336,48.8560614,,,
,3781,153514264,,,,,,,2.38159,48.8558322,,,
,3782,153514849,,,,,,,2.3818052,48.8554791,,,
,3783,195864777,,,,,,,2.382668,48.8557028,,,
,3784,5994012597,,,,,,,2.3832528,48.8558543,,,
,3785,153515015,,,,,,,2.3833433,48.8558802,,,
,3786,43880810,,,,,,,2.3862335,48.8559637,,,
,3787,153515888,,,,,,,2.3881929,48.856456,,,
,3788,153516926,,,,,,,2.3879672,48.8537665,,,
,3789,153517219,,,,,,,2.3900806,48.8541923,,,
,3790,30183089,,,,,,,2.3896492,48.8555035,,,
,3791,248790275,,,,,,,2.3211188,48.8355667,,,
,3792,158620611,,,,,,,2.3251524,48.8403669,,,
,3793,125421141,,,,,,,2.3303344,48.8318143,,,
,3794,158631757,,,,,,,2.3307171,48.8316771,,,
,3795,158632338,,,,,,,2.3320219,48.8306732,,,
,3796,158632642,,,,,,,2.3322942,48.8311223,,,
,3797,36471651,traffic_signals,,signal,,,,2.3237679,48.8354988,,,
,3798,1269926046,,,,,,,2.3236173,48.8354806,,,
,3799,9237915675,,,,,,,2.3265753,48.8333404,,,
,3800,36475483,,,,,,,2.3269946,48.8332219,,,
,3801,9237915680,,,,,,,2.3274133,48.8330986,,,
,3802,568446365,,,,,,,2.3281353,48.8328919,,,
,3803,158686176,,,,,,,2.3271921,48.8335152,,,
,3804,9913374004,,,,,,,2.3277736,48.8334029,,,
,3805,158686178,,,,,,,2.3278962,48.8333039,,,
,3806,9910430126,,,,,,,2.3281323,48.833233,,,
,3807,158686179,,,,,,,2.3276316,48.8346889,,,
,3808,2868329624,,,,,,,2.3276633,48.8347267,,,
,3809,36472070,,,,,,,2.3266162,48.8363607,,,
,3810,24558252,,,,,,,2.3482549,48.8681504,,,
,3811,268105659,,,,,,,2.3488084,48.8680102,,,
,3812,158755297,,,,,,,2.3284689,48.8813001,,,
,3813,11068663253,,,,,,,2.3260141,48.8822662,,,
,3814,27235037,,,,,,,2.3217339,48.8822408,,,
,3815,158803618,,,,,,,2.3222187,48.8819787,,,
,3816,158803655,,,,,,,2.324123,48.8799232,,,
,3817,159645540,,,,,,,2.3810669,48.8492937,,,
,3818,159646348,,,,,,,2.3796139,48.8494058,,,
,3819,10124076555,,,,,,,2.3777548,48.8508567,,,
,3820,65278930,,,,,,,2.3777742,48.8508848,,,
,3821,698058860,,,,,,,2.3588347,48.8545234,,,
,3822,26401664,,,,,,,2.361118,48.8540335,,,
,3823,26401666,,,,,,,2.3620458,48.8538627,,,
,3824,159693030,,,,,,,2.3543405,48.8598576,,,
,3825,10290370139,,,,,,,2.353047,48.8602796,,,
,3826,26401482,crossing,,,,,,2.3529766,48.8602865,,,
,3827,25253920,traffic_signals,,signal,,,,2.3277276,48.8503948,,,
,3828,21292424,traffic_signals,,signal,,,,2.327171,48.8500298,,,
,3829,36468210,traffic_signals,,signal,,,,2.3176931,48.8444207,,,
,3830,8201659194,,,,,,,2.3176831,48.8444459,,,
,3831,5736890107,,,,,,,2.3176904,48.8445925,,,
,3832,6360678281,,,,,,,2.320269,48.8441721,,,
,3833,471633828,traffic_signals,,signal,,,,2.3212915,48.8447218,,,
,3834,164410285,,,,,,,2.3802768,48.8350072,,,
,3835,1764245872,,,,,,,2.3815054,48.8339817,,,
,3836,558381400,,,,,,,2.3819421,48.833642,,,
,3837,11179557851,traffic_signals,,signal,,,,2.3819812,48.8336103,,,
,3838,84762454,,,,,,,2.3821039,48.8335121,,,
,3839,166335521,,,,,,,2.3359874,48.830618,,,
,3840,166334988,,,,,,,2.338048,48.8314285,,,
,3841,10910691982,,,,,,,2.3392682,48.8319363,,,
,3842,10265083699,,,,,,,2.3395152,48.8320415,,,
,3843,166334525,traffic_signals,,signal,,,,2.3395597,48.8320621,,,
,3844,166334756,,,,,,,2.3353577,48.8320689,,,
,3845,166335218,,,,,,,2.3346502,48.8309959,,,
,3846,167919126,,,,,,,2.3036154,48.8539424,,,
,3847,5342022624,,,,,,,2.3031892,48.8536533,,,
,3848,169306587,,,,,,,2.3881368,48.8334406,,,
,3849,257936413,,,,,,,2.3863417,48.8335761,,,
,3850,7740959781,,,,,,,2.3846086,48.8322831,,,
,3851,169310811,,,,,,,2.3642464,48.8755408,,,
,3852,621240921,,,,,,,2.3643,48.8755166,,,
,3853,9370498167,,,,,,,2.3651643,48.8750997,,,
,3854,9370498165,,,,,,,2.3653181,48.8750248,,,
,3855,912371041,,,,,,,2.3655547,48.8749088,,,
,3856,169310982,,,,,,,2.3662509,48.8745681,,,
,3857,169314963,,,,,,,2.3608203,48.8747071,,,
,3858,5918995992,,,,,,,2.3607858,48.874636,,,
,3859,94159196,,,,,,,2.3446506,48.8730801,,,
,3860,169317179,,,,,,,2.3448957,48.8740354,,,
,3861,94159195,,,,,,,2.3430485,48.8730775,,,
,3862,1242438484,,,,,,,2.3431699,48.8731254,,,
,3863,1242529881,,,,,,,2.3438033,48.8734498,,,
,3864,169318293,traffic_signals,,signal,,,,2.3430825,48.8729531,,,
,3865,169318491,,,,,,,2.3409462,48.8732126,,,
,3866,5229425526,,,,,,,2.3333335,48.8719051,,,
,3867,169322949,,,,,,,2.3303354,48.8746772,,,
,3868,280075369,,,,,,,2.3286564,48.874697,,,
,3869,361110,traffic_signals,,signal,,,,2.3311152,48.8761423,,,
,3870,369326446,traffic_signals,,signal,,,,2.3318586,48.876253,,,
,3871,169325341,traffic_signals,,signal,,,,2.318942,48.8756182,,,
,3872,169325763,,,,,,,2.3183596,48.8755817,,,
,3873,11366432130,traffic_signals,,signal,,,,2.316529,48.8754214,,,
,3874,5345024595,,,,,,,2.3163141,48.8754023,,,
,3875,4978859824,,,,,,,2.3161575,48.8753798,,,
,3876,4760555488,,,,,,,2.3184868,48.8748797,,,
,3877,178763059,traffic_signals,,signal,,,,2.3186076,48.874386,,,
,3878,169326630,,,,,,,2.3100572,48.8728282,,,
,3879,32560720,,,,,,,2.3082042,48.8726775,,,
,3880,169336088,,,,,,,2.327162,48.8428671,,,
,3881,4680947605,,,,,,,2.3272328,48.8429282,,,
,3882,169336089,,,,,,,2.3275823,48.8432297,,,
,3883,25256319,traffic_signals,,signal,,,,2.3288079,48.8442905,,,
,3884,4680947606,,,,,,,2.3278076,48.8427467,,,
,3885,169336597,,,,,,,2.3277199,48.8426818,,,
,3886,11179545336,traffic_signals,,signal,,,,2.3819516,48.8334293,,,
,3887,332488720,,,,,,,2.3820627,48.8334894,,,
,3888,174031492,,,,,,,2.3037788,48.8481951,,,
,3889,174030856,,,,,,,2.3029495,48.8476425,,,
,3890,174032471,,,,,,,2.3058246,48.8481071,,,
,3891,174032004,,,,,,,2.3048302,48.8477593,,,
,3892,5432282506,,,,,,,2.3052583,48.8471982,,,
,3893,94270669,,,,,,,2.3045331,48.8489377,,,
,3894,94270668,,,,,,,2.3041323,48.8486471,,,
,3895,174040131,,,,,,,2.3123909,48.8504487,,,
,3896,174040240,traffic_signals,,signal,,,,2.314145,48.8512422,,,
,3897,174042261,,,,,,,2.306239,48.8507265,,,
,3898,9341621849,,,,,,,2.3062025,48.8508387,,,
,3899,470171,,,,,,,2.3061301,48.8510287,,,
,3900,9341621847,,,,,,,2.3060833,48.8507485,,,
,3901,94262804,traffic_signals,,signal,,,,2.3153669,48.8464376,,,
,3902,174978251,,,,,,,2.3844291,48.8702038,,,
,3903,8691838856,,,,,,,2.3848592,48.86995,,,
,3904,7295071890,,,,,,,2.3853655,48.8695893,,,
,3905,9520530435,,,,,,,2.3853928,48.8695623,,,
,3906,174978253,,,,,,,2.3858439,48.8689818,,,
,3907,258657493,,,,,,,2.3868765,48.869245,,,
,3908,123482362,,,,,,,2.3828715,48.8674056,,,
,3909,324226624,,,,,,,2.3857581,48.8681796,,,
,3910,174978695,,,,,,,2.3852985,48.8687813,,,
,3911,2834029131,,,,,,,2.3862455,48.8684617,,,
,3912,174979269,,,,,,,2.3821879,48.8696554,,,
,3913,174979270,,,,,,,2.3827384,48.8690614,,,
,3914,9505655986,,,,,,,2.3829003,48.8690532,,,
,3915,9505655989,,,,,,,2.3829609,48.8690501,,,
,3916,174979271,,,,,,,2.3830091,48.8690477,,,
,3917,4065380596,,,,,,,2.3832812,48.8688162,,,
,3918,174979273,,,,,,,2.3839858,48.8682578,,,
,3919,174981131,,,,,,,2.3861923,48.8685261,,,
,3920,280212179,,,,,,,2.3872646,48.8688027,,,
,3921,9828622056,,,,,,,2.3880706,48.8689994,,,
,3922,174982973,,,,,,,2.3901789,48.8716473,,,
,3923,60912123,,,,,,,2.3914153,48.8714942,,,
,3924,94153953,,,,,,,2.3825972,48.8733922,,,
,3925,174986032,,,,,,,2.3829851,48.8725297,,,
,3926,7834310098,,,,,,,2.3831975,48.8720229,,,
,3927,174979761,,,,,,,2.3830542,48.8699465,,,
,3928,6003307160,,,,,,,2.3825271,48.870531,,,
,3929,258651974,crossing,,,,,,2.3824774,48.8705877,,,
,3930,123482365,,,,,,,2.3799936,48.8695739,,,
,3931,669097756,,,,,,,2.3800274,48.8695906,,,
,3932,8277614576,,,,,,,2.3812265,48.8700943,,,
,3933,174985267,,,,,,,2.3818093,48.8703258,,,
,3934,174986877,,,,,,,2.3823958,48.8724138,,,
,3935,174986030,,,,,,,2.3819042,48.8723171,,,
,3936,174985068,,,,,,,2.3829482,48.8714398,,,
,3937,174986879,,,,,,,2.3831073,48.871215,,,
,3938,245077306,,,,,,,2.3787865,48.88118,,,
,3939,7656105440,,,,,,,2.378036,48.8810563,,,
,3940,94114027,,,,,,,2.3765788,48.880508,,,
,3941,3036818846,,,,,,,2.3737246,48.8827697,,,
,3942,94114883,,,,,,,2.3745156,48.8821993,,,
,3943,326320298,,,,,,,2.3718128,48.8811164,,,
,3944,174995893,,,,,,,2.3711587,48.8804759,,,
,3945,123256978,,,,,,,2.3576672,48.872659,,,
,3946,652026156,,,,,,,2.3597129,48.8720192,,,
,3947,175012899,,,,,,,2.3598727,48.8720347,,,
,3948,348097128,,,,,,,2.3583196,48.8718348,,,
,3949,690532999,,,,,,,2.3574818,48.8721807,,,
,3950,175012865,,,,,,,2.3574062,48.8722119,,,
,3951,175014120,,,,,,,2.3608352,48.8709587,,,
,3952,652026161,,,,,,,2.3607391,48.8708801,,,
,3953,94143087,,,,,,,2.3600501,48.8702331,,,
,3954,94143086,,,,,,,2.3595534,48.8705005,,,
,3955,1929324187,,,,,,,2.3588682,48.8691044,,,
,3956,175014568,,,,,,,2.35769,48.8692191,,,
,3957,175014385,,,,,,,2.3587927,48.8708931,,,
,3958,175014795,,,,,,,2.3581712,48.8712403,,,
,3959,175015093,,,,,,,2.3567611,48.8692522,,,
,3960,3727403419,,,,,,,2.3628564,48.8683533,,,
,3961,1792763820,crossing,,,,,,2.3611857,48.8683651,,,
,3962,26039525,,,,,,,2.3513205,48.8695349,,,
,3963,175019768,,,,,,,2.3515615,48.8691269,,,
,3964,602530427,,,,,,,2.3522208,48.8689608,,,
,3965,6369010739,,,,,,,2.3538166,48.8686877,,,
,3966,1832256510,,,,,,,2.3538923,48.868672,,,
,3967,175035857,,,,,,,2.3534699,48.8679023,,,
,3968,6369010742,,,,,,,2.3533853,48.8679191,,,
,3969,26039470,,,,,,,2.3518792,48.8682045,,,
,3970,651065159,traffic_signals,,signal,,,,2.3619861,48.8667342,,,
,3971,6369005092,,,,,,,2.3619465,48.8667873,,,
,3972,94137695,traffic_signals,,signal,,,,2.3619167,48.8668272,,,
,3973,175046267,,,,,,,2.3593044,48.8656226,,,
,3974,3889430060,traffic_signals,,signal,,,,2.3602503,48.8654354,,,
,3975,175042385,,,,,,,2.3604106,48.8654044,,,
,3976,243854425,,,,,,,2.357183,48.8662221,,,
,3977,256579523,,,,,,,2.3568312,48.8657548,,,
,3978,9920019670,,,,,,,2.3564207,48.8658808,,,
,3979,175042544,,,,,,,2.3568879,48.865642,,,
,3980,94138282,,,,,,,2.3606268,48.8633104,,,
,3981,778289757,,,,,,,2.3556592,48.8652237,,,
,3982,10290370114,crossing,,,,,,2.355696,48.8652143,,,
,3983,3924222557,traffic_signals,,signal,,,,2.3565525,48.8652577,,,
,3984,175044779,,,,,,,2.3566045,48.8653507,,,
